district_code,district_name,state_name,year,month,turbidity,ndci,cdom,ndwi,awei,lst_celsius,svi_score,is_monsoon,add_outbreak,cholera_outbreak,typhoid_outbreak,turbidity_lag1,turbidity_lag2,turbidity_roll3,turbidity_yoy_delta,ndci_lag1,ndci_lag2,ndci_roll3,ndci_yoy_delta,cdom_lag1,cdom_lag2,cdom_roll3,cdom_yoy_delta,ndwi_lag1,ndwi_lag2,ndwi_roll3,ndwi_yoy_delta,awei_lag1,awei_lag2,awei_roll3,awei_yoy_delta,lst_celsius_lag1,lst_celsius_lag2,lst_celsius_roll3,lst_celsius_yoy_delta
52141,Patna,Bihar,2022,11,0.10410719388698883,0.1360326698036971,0.6236053451493905,0.122976062065625,0.058436519969397305,26.02653486622671,0.4590017374859319,0,0,0,0,0.1205700099318645,0.16892521882670145,0.13120080754851823,-0.00375196380323937,0.11822164801059633,0.08795526781965923,0.11406986187798422,-0.009218598131253131,0.4372788992949735,0.5565246110151298,0.5391362851531647,0.0019063559126502433,-0.1692080360684828,-0.18983234930236192,-0.07868810776840657,-0.00936506374789596,-0.18409941883449277,-0.2568434292026782,-0.12750210935592457,-0.0019426913197851932,23.93116709265299,31.129287311628012,27.028996423502573,0.0007857702971914981
52141,Patna,Bihar,2022,12,0.1112414198752314,0.048874015361194935,0.3719192204002097,-0.06495393143854883,0.0771638815650077,19.68964790487306,0.4616014660103776,0,0,1,0,0.10410719388698883,0.1205700099318645,0.1119728745646949,-0.0031771509675623407,0.1360326698036971,0.11822164801059633,0.10104277772516279,-0.010039573720814985,0.6236053451493905,0.4372788992949735,0.47760115494819133,0.009413105807674833,0.122976062065625,-0.1692080360684828,-0.03706196848046888,-0.006677795564688862,0.058436519969397305,-0.18409941883449277,-0.016166339100029254,-0.007557915001583629,26.02653486622671,23.93116709265299,23.21578328791759,-0.021287340944148123
52141,Patna,Bihar,2023,1,0.12772651172168292,0.14511814834247447,0.45106937749521847,-0.0011005976430458198,-0.1796486760732921,24.851108168467665,0.4424202471887338,0,0,0,0,0.1112414198752314,0.10410719388698883,0.11435837516130104,0.012816437950037687,0.048874015361194935,0.1360326698036971,0.11000827783578883,0.0020726732939894397,0.3719192204002097,0.6236053451493905,0.48219798101493966,-0.010325239035275395,-0.06495393143854883,0.122976062065625,0.01897384432801012,0.002921927283263732,0.0771638815650077,0.058436519969397305,-0.014682758179629033,0.010487071264165634,19.68964790487306,26.02653486622671,23.522430313189144,0.004581681147886987
52141,Patna,Bihar,2023,2,0.12011811913294208,0.05114304578670642,0.38693692325473383,-0.004218895888974783,0.09426018164424033,25.955508198867054,0.4210276357557502,0,0,0,0,0.12772651172168292,0.1112414198752314,0.11969535024328547,0.005576910607251246,0.14511814834247447,0.048874015361194935,0.08171173649679193,0.0006934433703625043,0.45106937749521847,0.3719192204002097,0.4033085070500541,0.003979270499468089,-0.0011005976430458198,-0.06495393143854883,-0.02342447499018981,-0.001873290184063747,-0.1796486760732921,0.0771638815650077,-0.002741537621348026,0.016554071130882954,24.851108168467665,19.68964790487306,23.498754757402594,-0.009797212247168069
52141,Patna,Bihar,2023,3,0.1437309584112914,0.06781180725350291,0.6793834983561478,0.05341188430435789,-0.0856901263700966,23.18122509041052,0.34514488502720414,0,0,0,1,0.12011811913294208,0.12772651172168292,0.13052519642197213,-0.01111457956937032,0.05114304578670642,0.14511814834247447,0.08802433379422793,-0.0072173755333725335,0.38693692325473383,0.45106937749521847,0.5057965997020334,0.018093063497331103,-0.004218895888974783,-0.0011005976430458198,0.01603079692411243,-0.02238231233324972,0.09426018164424033,-0.1796486760732921,-0.05702620693304946,-0.004835614838465371,25.955508198867054,24.851108168467665,24.662613819248417,-0.01153332403205745
52141,Patna,Bihar,2023,4,0.14620768246906138,0.04944445077573194,0.68710367424567,-0.1302534283980034,-0.023624904759013576,25.018288691480276,0.4933676731502687,0,0,0,0,0.1437309584112914,0.12011811913294208,0.13668558667109829,0.0024650477843200487,0.06781180725350291,0.05114304578670642,0.05613310127198042,0.0017682087213939798,0.6793834983561478,0.38693692325473383,0.5844746986188506,-0.0021804589539237383,0.05341188430435789,-0.004218895888974783,-0.027020146660873434,-0.02120700152635066,-0.0856901263700966,0.09426018164424033,-0.005018283161623283,-0.006121669171548208,23.18122509041052,25.955508198867054,24.71834066025262,-0.016873443471107103
52141,Patna,Bihar,2023,5,0.1444055165210901,0.12623888602615807,0.6331204869596774,0.011860231342402605,-0.20325908363981932,22.53827136713209,0.3465513839029496,0,0,1,1,0.14620768246906138,0.1437309584112914,0.14478138580048097,0.004982217484967851,0.04944445077573194,0.06781180725350291,0.0811650480184643,-0.005466800845872654,0.68710367424567,0.6793834983561478,0.6665358865204984,-0.008476339286190848,-0.1302534283980034,0.05341188430435789,-0.021660437583747638,-0.006068651778571754,-0.023624904759013576,-0.0856901263700966,-0.10419137158964316,0.004912076654119963,25.018288691480276,23.18122509041052,23.579261716340962,-0.017938924978678904
52141,Patna,Bihar,2023,6,0.1439856153185134,0.03093819544935635,0.39697722845676825,0.1594216754108317,-0.057428376136164,29.23528169102229,0.3045985258083148,1,1,0,0,0.1444055165210901,0.14620768246906138,0.14486627143622163,0.011401490385212666,0.12623888602615807,0.04944445077573194,0.06887384408374879,-0.0027165511032605327,0.6331204869596774,0.68710367424567,0.5724004632207053,-0.006520888885930607,0.011860231342402605,-0.1302534283980034,0.013676159451743627,0.004576865860535521,-0.20325908363981932,-0.023624904759013576,-0.09477078817833229,-0.0035802937974698623,22.53827136713209,25.018288691480276,25.597280583211553,-0.013554475031122892
52141,Patna,Bihar,2023,7,0.2259732353343427,0.10475496373533807,0.43456158567633585,0.08487168853901433,-0.20510036500127996,28.947665841823575,0.46269984907963385,1,1,1,1,0.1439856153185134,0.1444055165210901,0.17145478905798206,0.015805406865683734,0.03093819544935635,0.12623888602615807,0.08731068173695082,0.01673452090298537,0.39697722845676825,0.6331204869596774,0.48821976703092723,-0.010896330373423883,0.1594216754108317,0.011860231342402605,0.08538453176408288,-0.027475048427252347,-0.057428376136164,-0.20325908363981932,-0.15526260825908775,-0.0013939720066323416,29.23528169102229,22.53827136713209,26.907072966659317,-0.007090209576304905
52141,Patna,Bihar,2023,8,0.1982160675488603,0.06780305439772635,0.45912142060903527,-0.10240414264836657,0.08920422190097826,26.264717820041252,0.4965488623333802,1,1,1,1,0.2259732353343427,0.1439856153185134,0.18939163940057213,-0.010150941918278686,0.10475496373533807,0.03093819544935635,0.06783207119414025,0.01340461051790348,0.43456158567633585,0.39697722845676825,0.4302200782473799,-0.007847619081277034,0.08487168853901433,0.1594216754108317,0.047296407100493154,-0.004997301761516307,-0.20510036500127996,-0.057428376136164,-0.05777483974548856,0.007396531517246714,28.947665841823575,29.23528169102229,28.149221784295708,0.01953259137526568
52141,Patna,Bihar,2023,9,0.1703900567563372,0.09499750500142669,0.5955106162913184,-0.1219028048807822,-0.01101915389539787,30.907068154314633,0.4403861812204279,1,1,0,0,0.1982160675488603,0.2259732353343427,0.1981931198798467,-0.008108575112103382,0.06780305439772635,0.10475496373533807,0.08918517437816369,-0.012995812369275977,0.45912142060903527,0.43456158567633585,0.4963978741922299,-0.0037050809859002897,-0.10240414264836657,0.08487168853901433,-0.046478419663378144,-0.005262478565174211,0.08920422190097826,-0.20510036500127996,-0.04230509899856652,-0.01909356087507293,26.264717820041252,28.947665841823575,28.70648393872649,-0.005258796758952039
52141,Patna,Bihar,2023,10,0.14221022453843216,0.07006270471825028,0.8106820029101143,-0.07323119793748895,-0.23220290132556298,24.095075535310663,0.5784006312291751,0,0,0,0,0.1703900567563372,0.1982160675488603,0.1702721162812099,-0.012575778589146163,0.09499750500142669,0.06780305439772635,0.07762108803913444,0.008297324178791745,0.5955106162913184,0.45912142060903527,0.6217713466034894,-0.014055670191786421,-0.1219028048807822,-0.10240414264836657,-0.09917938182221257,0.01388337778208448,-0.01101915389539787,0.08920422190097826,-0.05133927777332753,0.013183023248526693,30.907068154314633,26.264717820041252,27.088953836555515,0.0017775010626803133
52141,Patna,Bihar,2023,11,0.093484276913966,0.09995093947089208,0.894032310062558,-0.1439663939053904,-0.09266813905450527,25.307450211891055,0.7386865359639777,0,0,0,0,0.14221022453843216,0.1703900567563372,0.13536151940291177,-0.0023401985910698137,0.07006270471825028,0.09499750500142669,0.08833704973018967,0.00811396554491592,0.8106820029101143,0.5955106162913184,0.7667416430879971,0.00015618333949603047,-0.07323119793748895,-0.1219028048807822,-0.11303346557455385,-0.0038502181171286365,-0.23220290132556298,-0.01101915389539787,-0.11196339809182204,0.0007268052432934135,24.095075535310663,30.907068154314633,26.769864633838782,0.004004813865063287
52141,Patna,Bihar,2023,12,0.1614601381251583,0.1253147413082935,0.8202433911480622,0.1652962210225885,-0.09546304045562487,26.81024391991312,0.5507581473435998,0,0,0,1,0.093484276913966,0.14221022453843216,0.13238487985918548,0.004663583744463345,0.09995093947089208,0.07006270471825028,0.09844279516581195,-0.011482632887526182,0.894032310062558,0.8106820029101143,0.8416525680402449,0.009022771737866472,-0.1439663939053904,-0.07323119793748895,-0.017300456940096947,0.0038298898474092846,-0.09266813905450527,-0.23220290132556298,-0.14011136027856438,-0.004114931445621802,25.307450211891055,24.095075535310663,25.404256555704947,0.0013106518621584873
11865,Varanasi,Uttar Pradesh,2022,1,0.14862005290479607,0.13570069443628363,0.5027970941109214,-0.049766818944022406,-0.26240722406365236,26.302782502611596,0.5891400704980869,0,0,0,0,0.14862005290479607,0.14862005290479607,0.14862005290479607,0.009873345165891018,0.13570069443628363,0.13570069443628363,0.13570069443628363,0.008187776437548606,0.5027970941109214,0.5027970941109214,0.5027970941109214,-0.009077561801469205,-0.049766818944022406,-0.049766818944022406,-0.049766818944022406,0.0014125714008746324,-0.26240722406365236,-0.26240722406365236,-0.26240722406365236,-0.0008923415422144893,26.302782502611596,26.302782502611596,26.302782502611596,-0.0007744346072599365
11865,Varanasi,Uttar Pradesh,2022,2,0.130719136258099,0.024855264537397875,0.793560336395795,-0.05592374343549486,-0.24917579493924608,24.170936389220216,0.5611216300274022,0,0,0,0,0.14862005290479607,0.130719136258099,0.13966959458144754,-0.0007595102364252276,0.13570069443628363,0.024855264537397875,0.08027797948684075,0.015379319184125528,0.5027970941109214,0.793560336395795,0.6481787152533582,0.015192839236417689,-0.049766818944022406,-0.05592374343549486,-0.05284528118975863,-0.021305664798072006,-0.26240722406365236,-0.24917579493924608,-0.25579150950144924,-0.0003757064497948127,26.302782502611596,24.170936389220216,25.236859445915904,-0.011952937635992446
11865,Varanasi,Uttar Pradesh,2022,3,0.09808900104848589,0.026718623751919003,0.6188127789408888,0.016254048644042618,-0.04502803940071737,25.43291717916395,0.6630456668613307,0,0,0,0,0.130719136258099,0.14862005290479607,0.125809396737127,-0.0031984752325484394,0.024855264537397875,0.13570069443628363,0.062424860908533504,-0.011225448062444139,0.793560336395795,0.5027970941109214,0.6383900698158684,0.005107920885275947,-0.05592374343549486,-0.049766818944022406,-0.029812171245158215,0.007682072166317373,-0.24917579493924608,-0.26240722406365236,-0.18553701946787193,-0.017312013034449254,24.170936389220216,26.302782502611596,25.302212023665252,0.014509275482792119
11865,Varanasi,Uttar Pradesh,2022,4,0.1011429075757288,0.030199329574494574,0.3152104460492745,0.18505936587117006,0.03439204820488234,24.111002511561633,0.6479871030468489,0,0,0,0,0.09808900104848589,0.130719136258099,0.1099836816274379,0.0015175799224874038,0.026718623751919003,0.024855264537397875,0.02725773928793715,-0.009175028210142636,0.6188127789408888,0.793560336395795,0.5758611871286528,0.010305805856240573,0.016254048644042618,-0.05592374343549486,0.04846322369323927,0.0021539650545628793,-0.04502803940071737,-0.24917579493924608,-0.0866039287116937,0.01494938227453236,25.43291717916395,24.170936389220216,24.57161869331527,0.01807196643637885
11865,Varanasi,Uttar Pradesh,2022,5,0.10575164066517131,0.09139946641179567,0.7287575536200375,0.06407895068709252,-0.18802644122162285,23.693341534852575,0.777432640331597,0,0,1,0,0.1011429075757288,0.09808900104848589,0.101661183096462,-0.00835142901630023,0.030199329574494574,0.026718623751919003,0.04943913991273641,0.010176614668435025,0.3152104460492745,0.6188127789408888,0.5542602595367336,-0.006578345538521371,0.18505936587117006,0.016254048644042618,0.08846412173410173,0.005082686396745896,0.03439204820488234,-0.04502803940071737,-0.06622081080581929,0.00041325632270618467,24.111002511561633,25.43291717916395,24.412420408526057,-0.016826586941226858
11865,Varanasi,Uttar Pradesh,2022,6,0.22531147393255535,0.11851999436036799,0.3086360931778535,-0.15357094379723352,-0.2815989431912989,26.53851719354069,0.32036440115948506,1,0,1,1,0.10575164066517131,0.1011429075757288,0.1440686740578185,0.020895387216947735,0.09139946641179567,0.030199329574494574,0.0800395967822194,0.0027149531082564797,0.7287575536200375,0.3152104460492745,0.45086803094905514,0.008545252270666158,0.06407895068709252,0.18505936587117006,0.03185579092034302,0.039262377064363266,-0.18802644122162285,0.03439204820488234,-0.14507777873601313,0.004430021304473752,23.693341534852575,24.111002511561633,24.780953746651633,-0.010240285908863795
11865,Varanasi,Uttar Pradesh,2022,7,0.1421920858526575,0.08391006376518821,0.5840830624683395,-0.13071925203599394,-0.12645934030481076,27.8809492878764,0.4992523671986867,1,1,1,0,0.22531147393255535,0.10575164066517131,0.1577517334834614,-0.016076610271180587,0.11851999436036799,0.09139946641179567,0.09794317484578395,0.005514762752395232,0.3086360931778535,0.7287575536200375,0.5404922364220769,-0.01091933900395313,-0.15357094379723352,0.06407895068709252,-0.07340374838204498,-0.020841129394985884,-0.2815989431912989,-0.18802644122162285,-0.19869490823924418,0.009515497705740427,26.53851719354069,23.693341534852575,26.03760267208989,-0.002798103423770061
11865,Varanasi,Uttar Pradesh,2022,8,0.1560300568623636,0.1313436793544819,0.6952161789713671,-0.13482622916742815,-0.27177250103982803,28.11701780461369,0.6212096391031579,1,1,0,0,0.1421920858526575,0.22531147393255535,0.17451120554919217,0.0018474057889572447,0.08391006376518821,0.11851999436036799,0.11125791249334605,0.003405892164004968,0.5840830624683395,0.3086360931778535,0.5293117782058534,0.008902475008365088,-0.13071925203599394,-0.15357094379723352,-0.13970547500021854,0.017246966497611087,-0.12645934030481076,-0.2815989431912989,-0.22661026151197924,-0.010211624575603002,27.8809492878764,26.53851719354069,27.512161428676922,-0.009645377949101913
11865,Varanasi,Uttar Pradesh,2022,9,0.17340552035753742,0.07046209040684785,0.6859729310654119,-0.016698843803393343,-0.08175328427362599,29.324261349042093,0.7707324043882626,1,1,0,0,0.1560300568623636,0.1421920858526575,0.1572092210241862,0.020236062192296393,0.1313436793544819,0.08391006376518821,0.09523861117550599,0.003906959209281442,0.6952161789713671,0.5840830624683395,0.6550907241683728,0.0017183933979353122,-0.13482622916742815,-0.13071925203599394,-0.09408144166893846,-0.002874475194003556,-0.27177250103982803,-0.12645934030481076,-0.15999504187275493,0.004734718990352284,28.11701780461369,27.8809492878764,28.440742813844064,0.005059655534558652
11865,Varanasi,Uttar Pradesh,2022,10,0.12622794783857158,0.023025351645657364,0.7886810895533616,-0.08725809009064003,-0.2527340689513375,26.76998093437333,0.6483685826820753,0,0,0,0,0.17340552035753742,0.1560300568623636,0.15188784168615754,6.799844559997769e-05,0.07046209040684785,0.1313436793544819,0.07494370713566238,-0.01326472128311083,0.6859729310654119,0.6952161789713671,0.7232900665300468,0.005532512199847837,-0.016698843803393343,-0.13482622916742815,-0.07959438768715384,0.0028732890440300927,-0.08175328427362599,-0.27177250103982803,-0.2020866180882638,-0.002676410908987936,29.324261349042093,28.11701780461369,28.070420029343037,-0.00728272202406613
11865,Varanasi,Uttar Pradesh,2022,11,0.1443858635651688,0.05666449443426984,0.40646372626783367,0.10024590065634337,0.02273389570690565,26.259257683847224,0.7952525710003366,0,0,0,0,0.12622794783857158,0.17340552035753742,0.14800644392042595,-0.0019003903500149446,0.023025351645657364,0.07046209040684785,0.05005064549559169,0.010473177066214484,0.7886810895533616,0.6859729310654119,0.6270392489622023,-0.011755946056248516,-0.08725809009064003,-0.016698843803393343,-0.001237011079230003,-0.0004551224530124217,-0.2527340689513375,-0.08175328427362599,-0.10391781917268594,0.008467707752164938,26.76998093437333,29.324261349042093,27.451166655754218,0.021650560678066026
11865,Varanasi,Uttar Pradesh,2022,12,0.15485811953240325,0.11809057363100871,0.36187432130155955,0.1610211626718267,-0.09789905102085711,28.10571955167865,0.7132287330538708,0,0,0,0,0.1443858635651688,0.12622794783857158,0.14182397697871454,-0.003574454228104272,0.05666449443426984,0.023025351645657364,0.06592680657031198,0.011695899924277735,0.40646372626783367,0.7886810895533616,0.5190063790409182,-0.008950698422766048,0.10024590065634337,-0.08725809009064003,0.058002991079176676,-0.004242363333980435,0.02273389570690565,-0.2527340689513375,-0.10929974142176298,-0.021272274203514956,26.259257683847224,26.76998093437333,27.044986056633068,0.011905485943435962
11865,Varanasi,Uttar Pradesh,2023,1,0.12972499057465325,0.1435789291018823,0.6440627328739716,0.05273488486791972,-0.12062179120867206,24.739713891264632,0.44660538584903225,0,1,0,0,0.15485811953240325,0.1443858635651688,0.14298965789074178,-0.0018039168176240783,0.11809057363100871,0.05666449443426984,0.10611133238905363,-0.002293907440680278,0.36187432130155955,0.40646372626783367,0.47080026014778825,0.005972282182533848,0.1610211626718267,0.10024590065634337,0.10466731606536327,-0.0056983292823875875,-0.09789905102085711,0.02273389570690565,-0.06526231550754118,-0.00099094300241269,28.10571955167865,26.259257683847224,26.368230375596834,0.0021257403063221487
11865,Varanasi,Uttar Pradesh,2023,2,0.14001168310409373,0.09143875470208562,0.5649183008240262,0.15508167310331994,-0.1596339949791685,23.601706843816167,0.3585335082138029,0,0,0,0,0.12972499057465325,0.15485811953240325,0.14153159773705007,0.013728484746765302,0.1435789291018823,0.11809057363100871,0.11770275247832555,-0.0004347694981386243,0.6440627328739716,0.36187432130155955,0.5236184516665191,-0.009483480042242007,0.05273488486791972,0.1610211626718267,0.12294590688102212,0.0032950873557300916,-0.12062179120867206,-0.09789905102085711,-0.12605161240289922,-0.006028206557839616,24.739713891264632,28.10571955167865,25.482380095586482,0.010269862633197322
11865,Varanasi,Uttar Pradesh,2023,3,0.09533338813300705,0.030933884794949667,0.7205814788754721,-0.1708947974543226,0.02874402371614254,25.487374422983823,0.6531211135782481,0,1,0,0,0.14001168310409373,0.12972499057465325,0.121690020603918,-0.02211861911329507,0.09143875470208562,0.1435789291018823,0.08865052286630587,-0.015311075025557222,0.5649183008240262,0.6440627328739716,0.6431875041911566,0.0046320629209912305,0.15508167310331994,0.05273488486791972,0.012307253505639021,-0.015171736966716792,-0.1596339949791685,-0.12062179120867206,-0.08383725415723269,0.004322629506341555,23.601706843816167,24.739713891264632,24.609598386021542,0.01105900424357309
11865,Varanasi,Uttar Pradesh,2023,4,0.16080334098744514,0.13782607006231568,0.3667184893836908,-0.002949958283656351,-0.29545854209303235,20.925848130055723,0.5343303209970631,0,1,0,0,0.09533338813300705,0.14001168310409373,0.1320494707415153,0.015334337012963255,0.030933884794949667,0.09143875470208562,0.08673290318645033,0.005142547560178349,0.7205814788754721,0.5649183008240262,0.5507394230277296,-0.013671378064602458,-0.1708947974543226,0.15508167310331994,-0.0062543608782196685,0.007505791675217656,0.02874402371614254,-0.1596339949791685,-0.1421161711186861,0.004700441873682021,25.487374422983823,23.601706843816167,23.338309798951908,-0.005639474880582433
11865,Varanasi,Uttar Pradesh,2023,5,0.13558039542723516,0.14508243130169043,0.5249223477142224,-0.08571516548725572,0.047439651275784145,28.065477826005157,0.4117979192597263,0,0,0,0,0.16080334098744514,0.09533338813300705,0.13057237484922912,-0.01423957152450145,0.13782607006231568,0.030933884794949667,0.10461412871965192,0.005720574417141441,0.3667184893836908,0.7205814788754721,0.5374074386577951,0.008481742126666681,-0.002949958283656351,-0.1708947974543226,-0.08651997374174487,-0.004161944048852539,-0.29545854209303235,0.02874402371614254,-0.07309162236703524,-0.007076258948220261,20.925848130055723,25.487374422983823,24.826233459681564,-0.008162172445419648
11865,Varanasi,Uttar Pradesh,2023,6,0.17163051733815712,0.11044732956800024,0.5727246388606639,0.051023232033625354,-0.06627427523075988,32.55152259513441,0.7505790052454945,1,1,1,0,0.13558039542723516,0.16080334098744514,0.1560047512509458,-0.002666523292344148,0.14508243130169043,0.13782607006231568,0.13111861031066877,-0.00062191016999311,0.5249223477142224,0.3667184893836908,0.48812182531952564,-0.012325233147685091,-0.08571516548725572,-0.002949958283656351,-0.012547297245762238,-0.011300693390403578,0.047439651275784145,-0.29545854209303235,-0.10476438868266937,-0.0071217386417604354,28.065477826005157,20.925848130055723,27.1809495170651,0.0007814306296964745
